PICAN_0074_01463	c82ab859595021d60cf372643eb2d9e0	422	SUPERFAMILY	SSF49493		228	276	6.54E-14	T	02-05-2018	IPR008971	HSP40/DnaJ peptide-binding	GO:0006457|GO:0051082
PICAN_0074_01463	c82ab859595021d60cf372643eb2d9e0	422	PANTHER	PTHR43888		7	421	2.5E-163	T	02-05-2018			
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	SUPERFAMILY	SSF53383		95	287	6.47E-52	T	02-05-2018	IPR015424	Pyridoxal phosphate-dependent transferase	
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	SUPERFAMILY	SSF53383		14	61	6.47E-52	T	02-05-2018	IPR015424	Pyridoxal phosphate-dependent transferase	
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	SUPERFAMILY	SSF53383		323	559	6.47E-52	T	02-05-2018	IPR015424	Pyridoxal phosphate-dependent transferase	
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	Pfam	PF00155	Aminotransferase class I and II	175	548	2.9E-07	T	02-05-2018	IPR004839	Aminotransferase, class I/classII	GO:0009058|GO:0030170
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	PANTHER	PTHR42790		9	578	3.3E-245	T	02-05-2018			
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	PANTHER	PTHR42790:SF1		9	578	3.3E-245	T	02-05-2018			
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	Coils	Coil		564	584	-	T	02-05-2018			
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	Gene3D	G3DSA:3.40.640.10		6	564	7.6E-170	T	02-05-2018	IPR015421	Pyridoxal phosphate-dependent transferase, major domain	GO:0003824
PICAN_0033_00487	78c56c6d10c50140f437a48469e34bfb	594	CDD	cd00609	AAT_like	100	554	4.18514E-35	T	02-05-2018			
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	SUPERFAMILY	SSF52833		7	101	1.79E-27	T	02-05-2018	IPR036249	Thioredoxin-like superfamily	
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	Pfam	PF00462	Glutaredoxin	17	79	7.8E-19	T	02-05-2018	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	ProSitePatterns	PS00194	Thioredoxin family active site.	17	35	-	T	02-05-2018	IPR017937	Thioredoxin, conserved site	GO:0045454
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	PRINTS	PR00160	Glutaredoxin signature	76	89	1.6E-15	T	02-05-2018	IPR014025	Glutaredoxin subgroup	
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	PRINTS	PR00160	Glutaredoxin signature	17	35	1.6E-15	T	02-05-2018	IPR014025	Glutaredoxin subgroup	
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	PRINTS	PR00160	Glutaredoxin signature	62	75	1.6E-15	T	02-05-2018	IPR014025	Glutaredoxin subgroup	
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	5	102	22.303	T	02-05-2018	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	Gene3D	G3DSA:3.40.30.10		1	102	5.9E-37	T	02-05-2018			
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	CDD	cd03419	GRX_GRXh_1_2_like	16	87	1.06659E-41	T	02-05-2018			
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	TIGRFAM	TIGR02180	GRX_euk: glutaredoxin	17	89	3.8E-28	T	02-05-2018	IPR011899	Glutaredoxin, eukaryotic/virial	GO:0045454
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	PANTHER	PTHR10168		4	101	1.4E-32	T	02-05-2018			
PICAN_0088_07852	49123d9146a8b97d67ee1f23d1d1f17b	102	PANTHER	PTHR10168:SF14		4	101	1.4E-32	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	SUPERFAMILY	SSF63380		225	472	3.66E-63	T	02-05-2018	IPR017938	Riboflavin synthase-like beta-barrel	
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Pfam	PF00667	FAD binding domain	231	455	6.8E-30	T	02-05-2018	IPR003097	FAD-binding, type 1	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	SUPERFAMILY	SSF52218		13	169	3.77E-47	T	02-05-2018	IPR029039	Flavoprotein-like superfamily	
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Gene3D	G3DSA:3.40.50.360		6	169	3.7E-53	T	02-05-2018	IPR029039	Flavoprotein-like superfamily	
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00369	Flavodoxin signature	15	28	2.5E-13	T	02-05-2018	IPR001094	Flavodoxin-like	GO:0010181|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00369	Flavodoxin signature	121	140	2.5E-13	T	02-05-2018	IPR001094	Flavodoxin-like	GO:0010181|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00369	Flavodoxin signature	97	107	2.5E-13	T	02-05-2018	IPR001094	Flavodoxin-like	GO:0010181|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00369	Flavodoxin signature	63	74	2.5E-13	T	02-05-2018	IPR001094	Flavodoxin-like	GO:0010181|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	450	459	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	566	582	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	590	598	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	411	418	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	262	272	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	536	547	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PRINTS	PR00371	Flavoprotein pyridine nucleotide cytochrome reductase signature	486	505	1.1E-15	T	02-05-2018	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Pfam	PF00175	Oxidoreductase NAD-binding domain	487	605	2.5E-13	T	02-05-2018	IPR001433	Oxidoreductase FAD/NAD(P)-binding	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Pfam	PF00258	Flavodoxin	16	153	1.7E-31	T	02-05-2018	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	SUPERFAMILY	SSF52343		482	646	4.98E-34	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Gene3D	G3DSA:1.20.990.10		273	407	5.9E-56	T	02-05-2018	IPR023173	NADPH-cytochrome p450 reductase, FAD-binding, alpha-helical domain superfamily	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	227	480	12.106	T	02-05-2018	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PANTHER	PTHR19384		13	646	3.7E-194	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	PANTHER	PTHR19384:SF10		13	646	3.7E-194	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Gene3D	G3DSA:2.40.30.10		408	461	5.9E-56	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Gene3D	G3DSA:2.40.30.10		231	272	5.9E-56	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Gene3D	G3DSA:3.40.50.80		477	646	2.3E-42	T	02-05-2018			
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	ProSiteProfiles	PS50902	Flavodoxin-like domain profile.	14	158	25.027	T	02-05-2018	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181
PICAN_0078_02258	41781c50edddce2bbafba5e84c12b4eb	646	Hamap	MF_03178	NADPH-dependent diflavin oxidoreductase 1 [TAH18].	12	646	34.894	T	02-05-2018	IPR028879	NADPH-dependent diflavin oxidoreductase 1	GO:0003958
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	SMART	SM00213		1	72	9.1E-25	T	02-05-2018	IPR000626	Ubiquitin domain	GO:0005515
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	PANTHER	PTHR10666:SF173		3	77	4.5E-39	T	02-05-2018			
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	Gene3D	G3DSA:3.10.20.90		1	77	2.4E-31	T	02-05-2018			
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	ProSitePatterns	PS00299	Ubiquitin domain signature.	27	52	-	T	02-05-2018	IPR019954	Ubiquitin conserved site	
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	ProSiteProfiles	PS50053	Ubiquitin domain profile.	1	76	24.878	T	02-05-2018	IPR000626	Ubiquitin domain	GO:0005515
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	PANTHER	PTHR10666		3	77	4.5E-39	T	02-05-2018			
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	Pfam	PF00240	Ubiquitin family	3	74	3.3E-25	T	02-05-2018	IPR000626	Ubiquitin domain	GO:0005515
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	PRINTS	PR00348	Ubiquitin signature	53	74	2.5E-20	T	02-05-2018	IPR019956	Ubiquitin	
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	PRINTS	PR00348	Ubiquitin signature	32	52	2.5E-20	T	02-05-2018	IPR019956	Ubiquitin	
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	PRINTS	PR00348	Ubiquitin signature	11	31	2.5E-20	T	02-05-2018	IPR019956	Ubiquitin	
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	SUPERFAMILY	SSF54236		1	77	2.65E-27	T	02-05-2018	IPR029071	Ubiquitin-like domain superfamily	
PICAN_0089_08379	77b4d20cd9f5a6f72faec4fd987eada9	79	CDD	cd01806	Nedd8	1	76	9.67034E-45	T	02-05-2018	IPR038738	Nedd8-like ubiquitin	
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	8	43	16.578	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	Gene3D	G3DSA:1.10.238.10		112	147	2.2E-16	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	Pfam	PF13499	EF-hand domain pair	83	146	7.9E-19	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	Pfam	PF13499	EF-hand domain pair	13	73	4.8E-15	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	SUPERFAMILY	SSF47473		2	148	4.46E-56	T	02-05-2018	IPR011992	EF-hand domain pair	
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	117	149	15.434	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	57	69	-	T	02-05-2018	IPR018247	EF-Hand 1, calcium-binding site	
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	Gene3D	G3DSA:1.10.238.10		1	50	1.2E-20	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	SMART	SM00054		121	149	8.7E-09	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	SMART	SM00054		48	76	1.6E-08	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	SMART	SM00054		12	40	6.8E-08	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	SMART	SM00054		85	113	1.9E-08	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	44	79	14.234	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	CDD	cd00051	EFh	85	147	1.79185E-22	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	21	33	-	T	02-05-2018	IPR018247	EF-Hand 1, calcium-binding site	
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	94	106	-	T	02-05-2018	IPR018247	EF-Hand 1, calcium-binding site	
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	SMART	SM01184		79	148	0.0092	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	PANTHER	PTHR23050		1	149	1.9E-85	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	Gene3D	G3DSA:1.10.238.10		51	111	7.3E-29	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	130	142	-	T	02-05-2018	IPR018247	EF-Hand 1, calcium-binding site	
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	PANTHER	PTHR23050:SF311		1	149	1.9E-85	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	PRINTS	PR00450	Recoverin family signature	99	117	1E-05	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	PRINTS	PR00450	Recoverin family signature	5	24	1E-05	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	PRINTS	PR00450	Recoverin family signature	52	73	1E-05	T	02-05-2018			
PICAN_0083_04948	20450c662654791f2b441aeb919de6a5	149	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	81	116	17.08	T	02-05-2018	IPR002048	EF-hand domain	GO:0005509
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	MobiDBLite	mobidb-lite	consensus disorder prediction	139	232	-	T	02-05-2018			
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	Hamap	MF_03176	ATP-dependent DNA helicase PIF1 [PIF1].	8	714	31.521	T	02-05-2018	IPR010285	DNA helicase Pif1-like	GO:0000723|GO:0003678|GO:0006281
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	Gene3D	G3DSA:3.40.50.300		201	438	4.2E-39	T	02-05-2018			
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	CDD	cd00009	AAA	245	384	6.7703E-06	T	02-05-2018			
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	PANTHER	PTHR23274:SF11		146	715	1.6E-173	T	02-05-2018			
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	MobiDBLite	mobidb-lite	consensus disorder prediction	1	42	-	T	02-05-2018			
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	Pfam	PF05970	PIF1-like helicase	242	446	2E-51	T	02-05-2018	IPR010285	DNA helicase Pif1-like	GO:0000723|GO:0003678|GO:0006281
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	Pfam	PF05970	PIF1-like helicase	465	548	3.2E-13	T	02-05-2018	IPR010285	DNA helicase Pif1-like	GO:0000723|GO:0003678|GO:0006281
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	SUPERFAMILY	SSF52540		374	552	1.49E-36	T	02-05-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	SUPERFAMILY	SSF52540		602	711	1.49E-36	T	02-05-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	SMART	SM00382		256	449	6.9E-08	T	02-05-2018	IPR003593	AAA+ ATPase domain	
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	SUPERFAMILY	SSF52540		72	79	1.93E-34	T	02-05-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	SUPERFAMILY	SSF52540		171	451	1.93E-34	T	02-05-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
PICAN_0078_02820	b4b465f8399897263f7422e18cb07196	747	PANTHER	PTHR23274		146	715	1.6E-173	T	02-05-2018			
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	MobiDBLite	mobidb-lite	consensus disorder prediction	1	49	-	T	02-05-2018			
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	ProSiteProfiles	PS51762	Glycosyl hydrolases family 16 (GH16) domain profile.	241	606	19.499	T	02-05-2018	IPR000757	Glycoside hydrolase family 16	GO:0004553|GO:0005975
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	PANTHER	PTHR31361		117	653	2.8E-204	T	02-05-2018	IPR005629	Beta-glucan synthesis-associated, SKN1	
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	PANTHER	PTHR31361:SF14		117	653	2.8E-204	T	02-05-2018			
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	Pfam	PF03935	Beta-glucan synthesis-associated protein (SKN1)	156	653	1.8E-232	T	02-05-2018	IPR005629	Beta-glucan synthesis-associated, SKN1	
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	CDD	cd02180	GH16_fungal_KRE6_glucanase	268	602	2.26185E-168	T	02-05-2018	IPR005629	Beta-glucan synthesis-associated, SKN1	
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	SUPERFAMILY	SSF49899		261	390	1.83E-38	T	02-05-2018	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily	
PICAN_0074_01025	328336ccb0bf78c62d6cf6e09a00b567	654	SUPERFAMILY	SSF49899		437	602	1.83E-38	T	02-05-2018	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81665		1121	1349	4.84E-59	T	02-05-2018	IPR023298	P-type ATPase, transmembrane domain superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81665		110	202	4.84E-59	T	02-05-2018	IPR023298	P-type ATPase, transmembrane domain superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81665		499	622	4.84E-59	T	02-05-2018	IPR023298	P-type ATPase, transmembrane domain superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Pfam	PF13246	Cation transport ATPase (P-type)	758	837	6.3E-11	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	PANTHER	PTHR24092:SF34		84	1410	0	T	02-05-2018	IPR026871	Phospholipid-transporting P-type ATPase	GO:0004012
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81660		728	925	2.83E-22	T	02-05-2018	IPR023299	P-type ATPase, cytoplasmic domain N	GO:0000166
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81660		634	668	2.83E-22	T	02-05-2018	IPR023299	P-type ATPase, cytoplasmic domain N	GO:0000166
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	MobiDBLite	mobidb-lite	consensus disorder prediction	1	91	-	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	MobiDBLite	mobidb-lite	consensus disorder prediction	283	338	-	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	1072	1091	8.1E-08	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	953	963	8.1E-08	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	628	642	8.1E-08	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Coils	Coil		888	908	-	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Gene3D	G3DSA:1.20.1110.10		501	624	6.1E-06	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF56784		919	1118	9.36E-33	T	02-05-2018	IPR036412	HAD-like superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF56784		623	639	9.36E-33	T	02-05-2018	IPR036412	HAD-like superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	ProSitePatterns	PS00154	E1-E2 ATPases phosphorylation site.	630	636	-	T	02-05-2018	IPR018303	P-type ATPase, phosphorylation site	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Pfam	PF16209	Phospholipid-translocating ATPase N-terminal	107	157	1.4E-18	T	02-05-2018	IPR032631	P-type ATPase, N-terminal	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81653		352	410	1.7E-16	T	02-05-2018	IPR008250	P-type ATPase, A domain superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SUPERFAMILY	SSF81653		457	495	1.7E-16	T	02-05-2018	IPR008250	P-type ATPase, A domain superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Gene3D	G3DSA:3.40.50.1000		909	1112	5.5E-54	T	02-05-2018	IPR023214	HAD superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Gene3D	G3DSA:3.40.50.1000		625	637	6.1E-06	T	02-05-2018	IPR023214	HAD superfamily	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Pfam	PF16212	Phospholipid-translocating P-type ATPase C-terminal	1100	1349	4.6E-82	T	02-05-2018	IPR032630	P-type ATPase, C-terminal	
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Gene3D	G3DSA:2.70.150.10		467	500	6.1E-06	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	PANTHER	PTHR24092		84	1410	0	T	02-05-2018	IPR006539	P-type ATPase, subfamily IV	GO:0000287|GO:0004012|GO:0005524|GO:0015914|GO:0016021
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SFLD	SFLDF00027	p-type atpase	610	1123	0	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Gene3D	G3DSA:3.40.1110.10		726	892	8E-21	T	02-05-2018	IPR023299	P-type ATPase, cytoplasmic domain N	GO:0000166
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	TIGRFAM	TIGR01652	ATPase-Plipid: phospholipid-translocating P-type ATPase, flippase	115	1357	0	T	02-05-2018	IPR006539	P-type ATPase, subfamily IV	GO:0000287|GO:0004012|GO:0005524|GO:0015914|GO:0016021
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	Gene3D	G3DSA:3.40.1110.10		638	663	6.1E-06	T	02-05-2018	IPR023299	P-type ATPase, cytoplasmic domain N	GO:0000166
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	CDD	cd02073	P-type_ATPase_APLT_Dnf-like	117	1232	0	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	SFLD	SFLDG00002	C1.7: P-type atpase like	610	1123	0	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	MobiDBLite	mobidb-lite	consensus disorder prediction	1380	1510	-	T	02-05-2018			
PICAN_0087_06716	fe403a1dfab65e728a39c7a825aa222e	1510	TIGRFAM	TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC	1041	1153	2.4E-29	T	02-05-2018	IPR001757	P-type ATPase	GO:0016021
PICAN_0075_01777	a0381d7bc6e34023b83cb464da39cbd7	431	ProSitePatterns	PS01095	Chitinases family 18 active site.	169	177	-	T	02-05-2018	IPR001579	Glycoside hydrolase, chitinase active site	GO:0004553|GO:0005975
PICAN_0075_01777	a0381d7bc6e34023b83cb464da39cbd7	431	Pfam	PF00704	Glycosyl hydrolases family 18	45	389	1.3E-83	T	02-05-2018	IPR001223	Glycoside hydrolase family 18, catalytic domain	GO:0005975
PICAN_0075_01777	a0381d7bc6e34023b83cb464da39cbd7	431	CDD	cd06548	GH18_chitinase	45	389	5.20245E-133	T	02-05-2018			
PICAN_0075_01777	a0381d7bc6e34023b83cb464da39cbd7	431	Gene3D	G3DSA:3.20.20.80		46	297	1.6E-151	T	02-05-2018			
PICAN_0075_01777	a0381d7bc6e34023b83cb464da39cbd7	431	Gene3D	G3DSA:3.20.20.80		361	390	1.6E-151	T	02-05-2018			
PICAN_0075_01777	a0381d7bc6e34023b83cb464da39cbd7	431	PANTHER	PTHR11177		40	431	5.3E-166	T	02-05-2018			
